id,name,ml_target,bio,most_common_language
2114,bl0,1,Master @ THU,Python
2115,TheWebDevel,0,"Back-End Engineer. Programs in Ruby, Javascript & Rust.",JavaScript
2116,EntropyAu,0,"Technical Co-founder, GroupMap and TeamRetro",JavaScript
2117,Duder-onomy,0,"Shred till yer dead. 
",JavaScript
2118,hustlzp,0,⌨️ 黑客与画家,Swift
2119,kevinkassimo,0,Yes I AM an IDIOT. Googler. Ex-Core team member of Deno @denoland.,JavaScript
2120,huachen0216,0,loser,Python
2121,digoal,1,"公益是一辈子的事, I'm digoal, Just do it.",Makefile
2122,VishwaPrabhakar,1,"Data Analyst, Security ,ML,DL, A.I. Researcher and developer",Python
2123,gugadev,0,Software Engineer,JavaScript
2124,francelwebdev,0,"I'm a web developer, currently I'm specializing in JavaScript and TypeScript after years of using Ruby and Ruby on Rails.",HTML
2125,geoyws,0,Ora et labora.,JavaScript
2127,ngarawakimani,0, Software Engineer ( PHP Nodejs Javascript ),HTML
2128,gustavoFreireS,0,"
    A full-stack developer focused on front-end engineering, passionate with all kinds of technologies that helps other human beings
",JavaScript
2129,crosbymichael,0,Building things for others who build things,Shell
2130,Raghuvar,0,"Computer Science graduate from IIIT Vadodara, Enthusiastic and Passionate for Programmings.",Python
2131,DCKT,0,"Front-end tech leader  @Colisweb
",JavaScript
2132,mixcas,0,"Art Nobel Prize, 2011",JavaScript
2133,J535D165,1,"Research engineer working on software, datasets, and workshops to advance research.

@UtrechtUniversity @asreview ",Python
2134,alanwangmodify,1, DEV ,Objective-C
2135,KeitelDOG,0,I'm passionate about programming and developing Apps. I want to make my Country become a  better one.,JavaScript
2136,immiao,0,A software/Java web/WebGL/graphics/game dev engineer.,HTML
2137,fleeting,0,Not an astronaut. Former superhero. Current front-end developer. Leading a team at Monkee-Boy,JavaScript
2139,amundsen-roald,0,Frontend developer,JavaScript
2140,joedf,0,"Manager at the @AutoHotkey / @ahkscript Foundation, B.Sc.H Earth Sciences",AutoHotkey
2141,gormelof,0,Software Developer,Go
2142,dctxf,0,"i am a student. good good study,day day up.",JavaScript
2143,arturgoms,0,"Python Developer working for Counterpart
",Python
2144,johnreilly,0,VP Engineering at @trms ,Ruby
2145,qbhy,0,新年快乐,PHP
2146,berlotto,1,"TechLead, data scientist, backend developer, pythonist, agilist, linuxer, father of my awesome boy, husband of my awesome wife.",Python
2147,hkhpub,1,@NLP,Python
2148,JuanIsernGhosn,1,"<ul id=""Bio""><li>Data Scientist</li> <li>Computer Science</li><li>BBA</li></ul>",Python
2149,GilbertZhang,1,MS@CUCS,Python
2150,krim,0,Senior Full Stack developer,Ruby
2151,statox,0,"Backend developer @dashlane. Into clean Backend and Ops engineering, quick and dirty front end toy projects, anything Vim related.",JavaScript
2152,ahmetb,0,Working on compute orchestration with Kubernetes at large fleets.,Go
2154,alwell-kevin,0,"Director of Solutions Engineering, FSI and HLC @ GitHub",JavaScript
2155,goodrahstar,0,"Applied AI Scientist.
Making machines learn to talk with human species.",Python
2156,icd2k3,0,I like presenting data to users in a nice way. And burritos.,JavaScript
2157,kevin-catlikepuma,1,纸上得来终觉浅，绝知此事要躬行！,Python
2158,rejasupotaro,1,Hello World,Java
2159,huan,0,"Angel Investor, Serial Entrepreneur, Burner🔥! Microsoft AI MVP, Google ML GDE, Tencent TVP of Chatbot, Conversational AI Coder with 💖",Shell
2160,MarkusLewis,0,"Software Engineer.

Working at @deliveroo,
Running @icosillion",JavaScript
2161,aesthetic92,1,ML,Python
2162,pahud,0,Repositories under my account are personal projects and not supported by AWS.,Shell
2163,abhinavjain241,0,Turning ☕  into code.,Python
2164,naderghanbari,1,"Functional Reactivist (Scala, Akka, Spark, React), Lambda Calculus and Category Theory Enthusiast, Machine Learning and Data Science Apprentice",Scala
2165,rahulraghatate,1,Data Scientist,Python
2167,kevinbird61,0,A geek who loves to work on amazing project,Makefile
2170,dogukankotan,1,"Love coding, love life.

",Python
2171,peterprokop,0,"There are two hard things in computer science: cache invalidation, naming things, and off-by-one errors",Swift
2172,lucaswunder,0,"Developer Node.js and React.js 
Bachelor in Information Technology by ULBRA in Brazil.",JavaScript
2173,curtsheller,0,"Curt is professional musician, graphic artist, author, private ukulele and guitar teacher etc… As a musician Curt has over 40 years experience and over 20 years",Shell
2174,ArthurGodet,1,"I am an engineer in Constraint Programming, interested in solving industrial problems as well as conceiving efficient solvers.",Java
2175,msand,0,"Co-Founder & CTO at https://seaber.io 
Co-Creator https://infinitewhiteboard.com
Maintainer 
https://github.com/react-native-community/react-native-svg
etc.",JavaScript
2176,rickhanlonii,0,React Core @facebook,JavaScript
2177,admc,0,Building runme.dev @stateful ,JavaScript
2178,AdityaHirapara,0,JS Developer,JavaScript
2179,Aidosmf,0,Software Engineer,JavaScript
2180,olefredrik,0,Co-Founder @justify,PHP
2181,fearless23,0,Full stack developer...,JavaScript
2182,margaritis,0,Cloud Architect • Polyglot • All things DevOps • Strategic boardgames • @devitconf,JavaScript
2183,jbkunst,0,A #bug #coder,R
2184,judikdavid,0,"Web and iOS developer, node.js, Mac and Vim",JavaScript
2185,julien-sarazin,0,Coding the dream,JavaScript
2186,thydel,1,@thyepi for private pro repos,Python
2187,thusitha92,0,"Yesterday is history; tomorrow is a mystery. Today is a gift, which is why we call it the present.",JavaScript
2189,crablab,0,Writes code.,Python
2190,DonCallisto,0,You have to find what you're really good at ... and exaggerate it!,PHP
2191,jacques,0,PHP Developer / DevOps person in the Payments / FinTech / Transportation / Logistic space. Available for $work.,JavaScript
2194,kitebear,0,代码与金融,JavaScript
2195,deadbrainviv,0,"My crime is that of Curiosity, I am a hacker and this is my manifesto",CSS
2196,Arjeno,0,Software Engineer @BetterStackHQ ,Ruby
2197,patrickleet,0,"https://hackernoon.com/@patrickleet
https://medium.com/@patrickleet
https://twitter.com/pat_scott
https://www.linkedin.com/in/patrickleescott/",JavaScript
2198,prathik,0,Still learning!,Shell
2199,enriquezm,0,🚀 Frontend Engineer passionate about creating seamless user experiences. Currently shaping pixels @Slickdeals. Exploring the intersection of design and code.,JavaScript
2200,anosognosia,0,"an old book, boiled in oil. animal skins and heartbeats.",C
2201,SathyaBhat,0,Author: Practical Docker with Python (@Apress) & co-author @cdkbook  Organizer @BarcampBangalore @cdkday ,Python
2202,liumcse,0,This used to be an active user.,HTML
2203,shamanez,1,"Ph.D. in NLP | LLM Geek 
",Python
2204,gpernelle,1,"PhD in computational neuroscience.
Developer of @needlefinder ",Python
2205,rohmad-st,0,Senior Frontend Engineer at TipTip,JavaScript
2206,reficul31,1,It's the exception that proves the rule.,Python
2207,S0c5,0,"Ninja! 
problem.fix()",JavaScript
2208,felipepatricio,0,Web Developer,JavaScript
2209,fenixlin,1,"Master on CS, ZJU. NLP / Recsys",Shell
2211,YutoMizutani,1,"
    🇯🇵 iOS Developer / Behavior Analysis / try! Swift Tokyo 2019 LT Speaker
",Swift
2212,OlivierJM,0,Software Engineer ,JavaScript
2213,iam-mhaseeb,0,A passionate engineer enabling teams to develop cutting-edge software products.,Python
2214,siliconMagic,1,AI & Algorithm & Finance Engineering & Quant,Python
2215,Dussed,0,"Senior dev who works across a lot of languages, systems & industries.

I currently head up the @Aitum team as Head of Tech & Co-founder.",JavaScript
2216,cop4587,1,Deep learning practitioner.,Python
2219,Apsistec,0,⚡ Building scalable web & mobile apps with Ionic & Angular,HTML
2220,ramkrishs,0,"I am a tireless seeker of knowledge, occasional purveyor of wisdom, and also, coincidentally a computer science engineer.",JavaScript
2221,SleeplessByte,0,"I do some CTO'ing @XPBytes and OSS at @exercism. But mostly just a random idiot.

Open Source enthusiast.",JavaScript
2223,fniephaus,0,Researcher on the @GraalVM team at @Oracle Labs. @hpi-swa PhD graduate. Previously at @googlecolab and @MatonGuitars.,Python
2224,alwaysloseall,0,May good luck be with you.,JavaScript
2225,ianhussey,1,Meta-scientist and behaviorist studying the behavior of scientists ,R
2226,sadiq1971,1,"Software Engineer at ChainSafe Systems, Toronto, Canada. Completed graduation in CSE from BUET",Java
2228,nocotan,0,PhD student in statistics and information geometry,Python
2229,IbraheemAlSaady,0,"Spots lover, self taught developer, and tech enthusiast. always seeking knowledge and food.",Shell
2230,kunthar,1,"Keep running on this mad planet. My nickname, created  by me for a short novel. Not an Indian name.  Since 1994
 ",Shell
2231,fernahh,0,engineering manager.,JavaScript
2232,peterfox,0,Primarily a PHP/Laravel Developer who also dips a toe into NodeJS and Go from time to time.,PHP
2233,electrocucaracha,1,I enjoy helping others to solve problems through the creation of autonomous software solutions.,Shell
2234,sailxjx,0,👦🏻🎮💻,Python
2235,shajanjp,0,"Full Stack Software Engineer.
Loner.
Maker.",JavaScript
2236,the-gingerbread-man,0,Extremely stubborn and suspicious.,JavaScript
2237,jurre,0,Software Engineer @github  ,Ruby
2238,camendoza94,0,MSc Software Enginering,HTML
2239,ahanriat,0,React Native developer,JavaScript
2240,robertzk,1,I code and I write.,R
2241,TFdream,0,但行好事，莫问前程。,Java
2242,jathanism,0,I hack on networks and cryptography using Python and pizza. Don't question it.,Python
2243,andyhqtran,0,Having a blast at @AirLabsTeam!,JavaScript
2244,filipeovercom,0,Software Developer | Application Architect,Java
2245,apriendeau,0,I break things and somehow people still think I fix stuff. ,Go
2247,jbaiter,0,"Developer at @dbmdz, interested in everything that uses fancy technology to have fun with old stuff (and/or preserve it for coming generations to have fun with)",Python
2249,dargmuesli,0,PRs are just requests.,JavaScript
2250,dreamegg,1,"Image Processing and Deep Learning

Researching Field :
Super-Resolution, 
Colorization, 
Inpainting, 
GAN

",Python
2251,andyhawks,0,"Tech Lead @CivicActions, former Tech Architect at @acquia-pso, Drupalist, Colorado Mountain Club Instructor, Climber, DJ Hawker, Italian Greyhound parent, )'(",Shell
2252,VeryCB,0,live & love,Python
2253,fdulcg,1,"A NLP algorithm engineer in BAT.
Got Master degree from  Fudan Unversity, School of Computer Science and Technology. ",Python
2255,rayfranco,0,UX Engineer,JavaScript
2256,sean-clayton,0,"Developer. Forever learning. Never the smartest in the room, but striving to be the best teammate.",JavaScript
2257,johnhckuo,0,Determinism til the end,JavaScript
2258,rhasnainanwar,1,Making computers dance...,Python
2260,rinoldsimon,0,"solo hacker, visionary, tech evangelist, self-taught",JavaScript
2261,joaovitorsilvestre,0,Python & JavaScript,Python
2262,rjchauhan,0,CEO at Pinetco India,PHP
2263,dwwoelfel,0,Building OneGraph to make integrating 3rd-party APIs easy. Previously at Facebook and CircleCI.,JavaScript
2264,riomus,0,"https://bartusiak.ai
https://www.linkedin.com/in/romanbartusiak/",Shell
2265,lmazzon,0,"Assembler Z80 - Basic - Turbo Pascal - C - C++ - Java - PL/SQL - Python - Scala //  Mojo / QASM ...
",Python
2266,filipovi,0,"Backend Developer in Go & PHP Symfony  || Devops 

{Free|Open}BSD, Linux, Docker",Go
2267,dnldsht,1,"AI Student @ UniTo ~
Frontend Developer @ Weconstudio",JavaScript
2269,melanierichards,0,"Product @Netlify. Always aiming to empower people to make interesting, useful, and inclusive things on the web",JavaScript
2270,Atcold,0,"Musician, math lover, cook, dancer, 🏳️‍🌈, and assistant professor of Computer Science at New York University
",Python
2271,tdelhomme,1,"Postdoc at the GenomeDataLab (Supek group) at IRB Barcelona. PhD from IARC(WHO), France.",R
2273,erikbern,1,"Working on some weird ideas for data infra at @modal-labs. Ex-CTO at better.com, built the music rec sys at @spotify, blogs sometimes.",Python
2274,KevinSwiftiOS,0,http://blog.csdn.net/qq_31214097,JavaScript
2275,ardianta,0,Full-Stack Web Developer. Creator of @petanikode,HTML
2276,maiconmarioto,0,Javascript Developer,JavaScript
2277,imazine,0,May the SOURCE be with you,JavaScript
2278,melihbuyuk,0,Head Of Mobile at T.O.M. Digital,Swift
2279,danalamo,0,let life = music && code || null 😉,Shell
2280,halilozercan,1,"Android, Text, Compose",Kotlin
2281,nikitavoloboev,0,Make @learn-anything @kuskusapp,Go
2282,faceyspacey,0,"⛩️ Creator specializing in Javascript, React, Redux, & Respond Framework",JavaScript
2283,hjJunior,0,"Software Engineer 
· React/Vue
· PHP/Laravel
· Ruby/Rails
· Dart/Flutter",JavaScript
2284,ravisuhag,0,"VP Engineering @pixxelhq, Founder @raystack",JavaScript
2285,kainy,0,A Frontender,JavaScript
2286,moyus,0,"front-end software engineer @airbnb. Working on React, Vue.js, Laravel, Node.js and some other cool stuff...",JavaScript
2287,akshatamohanty,0,"Curiosity didn't kill the cat. It just jumped to a different dimension. ✨
",JavaScript
2288,ador,1,dev ,Shell
2290,paulbrzeski,0,"Creative Technologist from Perth, Australia.",JavaScript
2291,EngSalem,1,"I am a PhD student at the computer science department at the University of Pittsburgh working on Natural Language Processing
",Python
2292,LouiseJSlater,1,Associate Professor,R
2293,elphinkuo,1,Dive Deep into Deep Learning,Python
2294,mackintux,0,Geek - Dev - Tech [is my life],Java
2296,theLMGN,0,Archived Projects,JavaScript
2297,lucaspelloni2,0,"Co-Founder & Lead Engineer at @axelra-ag.

React Lover. My friends call me lucky. ",JavaScript
2298,shyoshyo,1,meow🐱,Shell
2299,TiagoNunesDeveloper,0, ❤ Software Development & Industrial Automation 🇧🇷 ,JavaScript
2300,javiereguiluz,0,@symfony evangelist and trainer at @symfonycorp,PHP
2301,djbobbydrake,0,Co-founder & CTO at KidPass,JavaScript
2302,HaviLee,0,"Hello, I'm Havi, a iOS developer, had 5 years experiences, now working in Accenture and on Disney project.",Objective-C
2303,luislortega,0,3.1416,Java
2304,sam-suresh,0,"www.ModernLMS.com
www.mu.my
",HTML
2305,aminembarki,0,💼 Senior Fullstack developper - ⚔️ AWS / NestJs / Serverless / DEVOPS - 🏟️ Digital Nomad,JavaScript
2306,ChetanBhasin,1,"Software Engineer and functional programming enthusiast. I write Rust, Scala, Go,  and (sometimes) Haskell.",CSS
2307,guidoschmidt,0,"Creative programmer from Heidelberg, Germany",HTML
2308,d4l3k,0,"Hi! Distributed ML+Self Driving

Maintainer for TorchX and TorchElastic @pytorch",Go
2309,ChillarAnand,0,Day dreamer.,Python
2310,Sacret,0,Left-Em,JavaScript
2311,j9ac9k,0,"Software Engineer interested in statistical methods, control theory, signal processing.",Python
2312,lewisdonovan,0,"Chief Technology Officer at SonX. 

Former Lead Dev at Sony Music UK. 

Full-stack human.",JavaScript
2313,jakeyeaton,0,Founder + CEO @Pinely-io . Runner. Builder Of Creative Websites and fixer of all things code. ,CSS
2314,aelmasry,0,"I am a software engineer since 2006, Have been involved in various projects with various technologies like PHP, Python, Mysql, JS, NodeJS and etc.",PHP
2315,gilsonbp,0,"
    Back-end Developer
",Python
2316,jasonmit,0,active on @jason-yolabs ,JavaScript
2317,FZambia,0,💻 🔮,Python
2318,abarza,0,¯\_(ツ)_/¯,Java
2320,martinus,1,mostly C++ stuff. I like Bitcoin,C++
2321,killsos,0,life is only ,JavaScript
2322,plv,0,"uh oh
",HTML
2323,dmackerman,0,Design and Engineering @ Kentik. Building awesome data analytics tools for Networking data.,JavaScript
2324,mkaminsky11,0,"Software engineer at Audible, MIT grad, plays a lot of MMOs",JavaScript
2325,Echo002,1,Man I dig the rhythm and blues!,Python
2326,sunshineclt,0,"love programming, love making friends",Python
2327,clarkie,0,"Founder @evidenced-app, @to-js, ex-CTO @tido 
",JavaScript
2328,RReverser,0,"WebAssembly consultant, obsessed D2D programmer (parsers, compilers, tools & specs).",Rust
2329,imwangxuesen,0,will be strong,Objective-C
2330,AnirudhDagar,1,Open Source | Machine Learning,Python
2331,gmyofustc,1,"Intrested in ASR, TTS, NMT and NLP",Python
2332,kose-y,1,"Assistant Adjunct Professor, Department of Mathematics, UCLA",Julia
2333,aedorado,1,Getting back into the game.,Python
2334,linkdd,1,"Je suis tombé dans la programmation étant petit, et les effets sont désormais permanent.",Python
2336,jorgegorka,0,Creator of happymoodscore.com ,JavaScript
2337,jeremyckahn,0,I fight for the users! 💪,JavaScript
2338,cncqw,0,"
    Keep silence and make big money
",HTML
2339,the8th,0,frontside,No languages detected
2341,AmateurZhang,1,"An undergraduate major in Math and Physics, minor in Computer Science. 

Now work on electric energy.",No languages detected
2342,Mischa-Alff,0,"Old profile, moved to https://github.com/GenuineAster
",No languages detected
2343,phishy,0,"Director of Software Engineering at Pixwel. Musician. I dig Javascript, Node, APIs, AWS, DevOps, Docker, and PHP. Ex @broadinstitute",No languages detected
2344,Ryo112358,1,It's a beautiful day to design web apps. Let's have some fun!,No languages detected
2345,AjithPanneerselvam,0,Go. Rust. Systems.,No languages detected
2348,dmeleshko,0,Python backend developer,No languages detected
2349,Hackerzzm,0,Wubba lubba dub dub...,No languages detected
2350,farnetani,0,"Senior Software Developer and CEO at Farsoft Systems. Javascript and Typescript (React and Vuejs) and Golang enthusiast.
",No languages detected
2352,fraserxu,0,:New: Add a bio.,No languages detected
2353,realyhy,0,Software Developer,No languages detected
2354,nickofbh,0,changing bits and moving pixels on gmail.com,No languages detected
2355,dougblackjr,0,"Vue, Expressionengine, Laravel. Owner of tripleNERDscore. Creator of Hey Check It. Ask me how I can help!",No languages detected
2356,farazirfan47,0,Full Stack Developer and Architect,No languages detected
2357,dukex,0,"29 years old, fullstack developer. Founder of @megafono ",No languages detected
2359,carlosmolano,0,"Full-stack Developer
CTO Creazion Cloud SAS
🏆Senior developer with both backend and frontend experience. I have played around with a lot of technologie",No languages detected
2360,halftrue,0,Better.,No languages detected
2361,morpheus-14,0,"Coder. Dreamer.
There are no limitations to the mind except for those we acknowledge.",No languages detected
2362,jajamoks,0,Software Engr,No languages detected
2363,spemer,0,Digital Product Designer,No languages detected
2364,NaxAlpha,1,The AI Dude,No languages detected
2365,mrcodedev,0,"👨‍💻 Frontend Developer at Altafonte 🤘, 🎵 Melomaniac, 🚀 JavaScript, 🎻 Amateur cellist, 📷 Photographer, 🏎️ Amateur Sim Racer, 🎮 Gamer",No languages detected
2366,ankit1khare,1,A Deep Learner who loves Deep Learning ,No languages detected
2367,akkalbist55,1,"AI/Machine Learning/ Deep Learning Developer, Data Science on R-Python, Web on Django Framework",No languages detected
2368,devigner,0,"Backend Developer happily using API-Platform, Symfony Framework, Doctrine, Golang, Docker, Vue and a lot of other stuff that is awesome",No languages detected
2369,azinasili,0,🛠  Software Engineer,No languages detected
2370,jasondu,0,wechat: weizaidu,No languages detected
2371,billturner,0,Engineer specializing in Ruby on Rails and a bit of JavaScript. ,No languages detected
2372,Cosmo,0,I ❤️ gadgets.,No languages detected
2373,binjuhor,0,One day you will wake up and there won't be any more time to do the things you've always wanted to do. Do it now!,No languages detected
2374,gazebosx3,0,Bippity boppity give me the zoppity ,No languages detected
2375,danicat,1,"Executive Director at JPMC, Google Developer Expert - Go & GCP, speaker, blogger and cat lover =^.^=",No languages detected
2376,supercid,0,90's script kiddie,No languages detected
2377,gurgelrenan,0,I am strong because I've been weak. I am fearless because I've been afraid. I am wise because I've been foolish.,No languages detected
2378,cowboyd,0,Secretary of State,No languages detected
2379,limasigor2,1,Software engineer developer,No languages detected
2380,gmogas,0,Being the heart and the mind!,No languages detected
2382,Antonio-Laguna,0,Lead Front End Engineer at @10up ,No languages detected
2383,brev,0,Machine Intelligence,No languages detected
2384,Ironman-Jason,0,"Distributed Computing Researcher on P2P network, 
 BlockChain, Distributed DB.
Challenge is the thing make you grow. Not education, experience and title...",No languages detected
2385,elviento,0,"i work @aws as devops | data eng.  my interests are in serverless, container orchestration, analytics, identity mgmt, ml, & ai.",No languages detected
2386,ADavidLiu,0,"Frontend web developer. Knowledge in all things HTML, CSS, Javascript, React, React Native, jQuery, Bootstrap, Sass. Experience in PHP, MySQL, Node, MongoDB.",No languages detected
2388,jparkhill,1,"Fmr. Prof. Theoretical Chemistry at University of Notre Dame.

Beeper of boops. ",No languages detected
2389,jishnujayakumar,1,PhD Student @ The University of Texas at Dallas,No languages detected
2390,juliendidier,0,Technical Architect & Symfony Expert,No languages detected
2391,daoluan,0,C++/Python/Go/Flutter,No languages detected
2392,deiberchacon,0,Web Developer,No languages detected
2393,codesandtags,0,"👋🏼 Hello, I'm a Software Engineer from ❤️. Every day I enjoy [ 💻, 📷, 🌎, 📚] and sharing knowledge.",No languages detected
2394,monospaced,0,Co-founder @measuredco,No languages detected
2395,tedpedersen,0,"Musician, Designer, Developer: I have been working with technology and art my entire life. Creativity drives me and technology is my tactical engine. ",No languages detected
2397,michalbe,0,:alien: :computer: :bomb: :video_game: :moneybag:,No languages detected
2398,thanhcuong1990,0,Web & Mobile Developer,No languages detected
2400,DmytroLitvinov,1,Python developer,No languages detected
2401,hidehalo,0,"Tons of graceful design, life is too short to get it. 🤷",No languages detected
2402,chenye2017,0,"
一个人最好的生活状态： 该看书时看书，该玩时尽情玩； 看见优秀的人欣赏，看见落魄的人也不轻视； 有自己的小生活和小情趣， 不用去想改变世界，努力去活出自己； 没有人爱时专注自己，有人爱时有能力拥抱彼此",No languages detected
2403,BoWang816,0,Hello，Google一下，好好学习,No languages detected
2404,linzebing,1,Software Engineer@Meta,No languages detected
2405,danielprogramic,0,"You can never understand everything.
But, you should push yourself to understand the system.

",No languages detected
2406,priley86,0,@priley86,No languages detected
2407,jsxyhelu,1,"I am an engineer, engaged in cross-research on computer vision, artificial intelligence, embedded systems, industrial automation.",No languages detected
2408,dsouzadaniel,1,"🔥 Data Scientist @ ProQuest  🔥 

I love working on interesting problems pertaining to Natural Language Processing.",No languages detected
2409,heldrida,0,Coder / Designer / Illustrator / Music Producer / Videographer / Animator / Skateboarding mad 360 flips / Help my mum with her phone and tv remote control,No languages detected
2410,Mehedi61,0,A Software Developer with a passion for cloud infrastructure,No languages detected
2411,fmaguire,1,Assistant Professor (Computer Science & Epidemiology). Working on infectious disease genomic epidemiology & data-driven solutions to social crises,No languages detected
2412,SalehMahmood,0,doing golang these days,No languages detected
2413,sanyuzhang,1,Pokemon master,No languages detected
2414,josephfraser,0,"Engineer, always learning!",JavaScript
2415,nkmishra1997,0,Software Engineer | Payments | FinTech,HTML
2416,adhyans,0,⭐️Computer Science ⭐️ ,JavaScript
2417,MonkeyOliver,1,"In Soviet Russia, codes write U!",Python
2418,SylvioMigliorucci,1,Programador NodeJS,JavaScript
2419,byron1st,0,Blockchain engineer @42dot,JavaScript
2420,komeiji-satori,0,"This account has been voided, please contact @AkiNazuki",PHP
2421,tigercosmos,0,"Software Engineer @ Mujin, Inc, Tokyo / 劉安齊，軟體工程師。",JavaScript
2422,igroomgrim,0,"Smart Contract Auditor
#Security #Solidity #SmartContract",Swift
2424,Svtter,0,"Hacker and Painter.
React & Django Developer. Candidate for PhD in Computer Science.",Python
2425,juliandavidmr,0,I like fixing things.,JavaScript
2426,hendisantika,0,"I am a father and software developer.

Love Coding, Software Development, Community Leader of @jvmdeveloperid, @KotlinID & @IDDevOps",JavaScript
2427,sebslomski,0,Product engineer and serial entrepreneur with over a decade experience working in tech.,JavaScript
2428,richackard,0,Composer  / Programmer,Shell
2429,sunwantong,1,"
    人生得意须尽欢，莫使金樽空对月
",Python
2431,maccman,0,Gentleman hacker.,Ruby
2433,logeshpaul,0,"Sr. Technical Manager - UI, UX",JavaScript
2435,akoken,0,Sr. Staff Engineer,C#
2436,maixiaojie,0,a web developer,JavaScript
2437,swainshashwat,1,Coding...,Jupyter Notebook
2438,kathcode,0,Making history with {code},JavaScript
2439,daodaoliang,0,一切源于内心@namistudio,Shell
2440,andrew-cunliffe,0,Experienced software consultant focusing on best practice development through continuous delivery and open source technologies. @venzra ,TypeScript
2441,rpytel1,1,Senior Machine Learning Engineer at Reasonfield Lab,Python
2442,AutuanLiu,0,近城远山，都是人间。,Python
2443,clothbot,0,"E.Eng, EDA/CAD hacker, VE3SLG, bassist, violist, 3dprinting, reprap, open source bits & atoms, dabbler in everything.
",Python
2444,june29,0,OHWADA Jun,Ruby
2445,farindra,0,"I'm a Creative Programmer and focus on web applications, web services, back-end and front-end development. I have more than 12 years experience in the field of ",JavaScript
2446,karamage,0,"Software developer. Mobile Apps and Web Frontend. I've developed apps that ""My Thanks Diary"". I'm good at  Flutter, React, Vue, Swift, Kotlin.",Swift
2447,azs06,0,"Lead Developer @Skipper-Hospitality.
CTO and Co-Founder @ReformedTech ",JavaScript
2448,loicginoux,0,"Freelance IT engineer since 2009, mainly working with Javascript and Ruby on rails.",JavaScript
2449,rsilveira65,0,Tech stuff,JavaScript
2450,repodevs,0,Human Like You 🙂,Python
2451,goh-chunlin,0,Speaker and member of @sg-dotnet and @dotnet-foundation. Interested in building software to serve the people.,JavaScript
2452,haormj,1,It’s time to show real technology~,Go
2453,mach-kernel,1,Software engineer that likes tinkering with distributed systems and retrocomputing. And obviously cats.,Shell
2454,icecory,0,"祇畏神明,敬惟慎独
",No languages detected
2456,thelostone-mc,0,Got a good idea ? Let's hack,JavaScript
2457,lutangar,0,"Full Stack Web Developer in ❤️ with the commons @larriereguichet 
and benevolent dictactor @Amabla",JavaScript
2458,Carlangueitor,0,SRE @captec,Python
2459,abarriel,0,"Software engineering student at 42. BSCS (sophomore) at Lindenwood University, MO, USA.",JavaScript
2460,liuhaimingcn,0,幽幽一缕香，飘在深深旧梦中，宛如挥手袖底风，淡淡回首，也无风雨也无晴。,HTML
2461,rogeruiz,0,"🎶 soy un ingeniero. I'm a computer, baby. so, why don't you 01100010 01110101 01101001 01101100 01100100 me 🎶",JavaScript
2462,drumusician,0,"musician, father, coder, interested in learning new stuff all the time. Elixir fanboy / React fiddler. Get the job done by being pragmatic.",Elixir
2463,rpg600,0,Software engineer at @sensiolabs | Symfony certified developer,PHP
2464,guoxmin,0,Just do it,JavaScript
2465,fehmicansaglam,1,Coder.,Java
2466,RafaelAzeredoDev,0,Co-fundador da empresa Atrix Lab,No languages detected
2467,hiscc,0,back to  life,JavaScript
2468,bamsarts,1,Software Guy,JavaScript
2469,engstrom,0,Software Engineer,Python
2470,psinger,1,Senior Principal Data Scientist at H2O.AI. PhD in computer science. Kaggle #1,Python
2471,kivervinicius,0,"Software Engineer/Tech Lead at @OmegaSistemas 
Skills with Node.js, Java, Delphi, C# and Javascript lover
",JavaScript
2472,playpauseandstop,0,I am building web applications with Python 3. Still. On top of that I know how to make engineering teams effective & productive. Ukrainian,Python
2473,GregHilston,1,Software Engineer. Data Scientist. Game Developer.,Python
2474,axayjha,1,"Passionate learner and coder.    

SDE-2 @ Amazon",C
2475,Jacke,0,"High as duck
Founder of  @Spread0x
Functional programming enthusiast  
🧠😆🏖
Rank: 1@FProg hackerrank.com/iamjacke",Shell
2476,karimchamaa,1,Mechatronics and Robotics Engineer,C++
2478,petervandenabeele,0,DevSecOps,Shell
2479,DwordPtr,0,"Reading is life outside of work.
I once saw Sunn0))) in a cave",CSS
2480,AlexCatch,0,App Engineering Lead @ Hoppa,JavaScript
2484,shiruitao,0,"difficult to solve,but easy to verify",JavaScript
2485,n01z3,1,"Head of DL, Eqvilent",Python
2486,shabith,0,"An engineer who focuses on JavaScript, TypeScript and Mobile Development.",JavaScript
2487,cmitz,0,Software Engineer @nedap ,JavaScript
2488,ripexz,0,Platform Backend Architect @Teamwork,JavaScript
2489,ZS167275,1,可能，这就是人生,Python
2491,raphaelcunha,0,"Principal Enginner @Cobliteam, 
 
Tech Lead @Novatics 
",JavaScript
2492,KevinGong2013,1,THE CALM BEFORE THE STORM.,Ruby
2493,horse-latitudes,0,"mostly human, grumpy, Vim loving, Linux sys admin. Also guitar player of over fifty years who thinks cricket may be the only sign of intelligent life on Earth",Vim Script
2494,laiso,0,App Developer,JavaScript
2495,jakecoffman,1,baking hot fresh artisanal code 🥨,Go
2496,LeoLeBras,0,Co-founder and Developer at @winoteam ,JavaScript
2497,gedeagas,0,Tinkering with human interface. Mainly @reactnative.,JavaScript
2498,liangfengbo,0,"该帐户已重命名：LFB，请访问：https://github.com/LFB。The account has been renamed: LFB, please go to: https://github.com/LFB",No languages detected
