id,name,ml_target,most_common_language
21207,suamorales,0,JavaScript
21208,brenodouglas,0,PHP
21209,kryz81,0,JavaScript
21211,davenquinn,0,Python
21212,briantrice,0,JavaScript
21213,inacior,0,JavaScript
21214,moollaza,0,JavaScript
21215,lukewhitehouse,0,JavaScript
21216,dtrann,0,JavaScript
21217,philhawksworth,0,JavaScript
21218,goodpic,0,JavaScript
21219,caoyanglee,0,Kotlin
21220,jerett,1,Python
21221,lucasrs,0,PHP
21222,gunnaraasen,0,Go
21223,humanfactors,1,R
21224,EdmondWang,0,JavaScript
21225,fgriberi,1,Python
21226,leesheppard,0,JavaScript
21227,helloworldzly,1,Python
21228,iqiancheng,0,JavaScript
21229,na2axl,0,JavaScript
21230,edwardyoon,1,Python
21231,UpperCod,0,JavaScript
21232,khriztianmoreno,0,JavaScript
21233,mfakane,0,C#
21234,heyucs,1,JavaScript
21235,johanbrook,0,JavaScript
21236,cwooz,0,JavaScript
21237,sebastiansson,0,PHP
21238,StephenAbbott,0,HTML
21239,joemphilips,0,JavaScript
21241,PhilipTang,0,JavaScript
21242,lucasazevedonet,0,JavaScript
21243,pygaganthon,1,Java
21244,princejwesley,0,JavaScript
21245,quantumew,0,Go
21248,sjain-stanford,1,Python
21249,bmericc,0,Python
21250,siddarthvader,0,JavaScript
21251,tanmaybinaykiya,1,JavaScript
21252,aldnav,0,Python
21254,sugite,1,Objective-C
21255,jelen07,0,PHP
21257,chawki27000,0,HTML
21258,PrataapMS,1,Python
21259,ryanhuang1014,1,Shell
21260,TheFonix,0,Shell
21261,afranioce,0,JavaScript
21262,GeekLiB,0,HTML
21263,rok,1,Python
21264,ikus060,0,Dockerfile
21265,bradleyayers,0,JavaScript
21266,pjimanov,1,Go
21267,IsaacHardy,0,JavaScript
21268,EnchanterIO,0,JavaScript
21270,chitacan,0,JavaScript
21271,sgang007,1,C++
21272,acid-chicken,0,HTML
21273,ShangruZhong,1,Python
21274,sunshineYin,1,C++
21275,digoreis,1,Swift
21276,alexmpereira,0,PHP
21277,Looveh,0,Clojure
21278,jzw0025,1,Python
21280,fhmunna,0,Java
21281,heydemoura,0,JavaScript
21282,hardyqr,1,Python
21283,rusucosmin,1,JavaScript
21284,qihonggang,0,Go
21285,brianlovin,0,TypeScript
21286,kucuny,0,Go
21287,sarfraznawaz2005,0,JavaScript
21288,msrshahrukh100,0,HTML
21289,lebiru,0,JavaScript
21290,nicolasparada,0,Go
21292,magicxie,0,JavaScript
21293,kpango,1,No languages detected
21295,ripper2hl,0,No languages detected
21296,alexanderlperez,0,No languages detected
21298,hacklock,0,No languages detected
21299,sjehutch,0,No languages detected
21302,maxpou,0,No languages detected
21303,nickqiao,0,No languages detected
21304,pkgodara,0,No languages detected
21305,saxahan,0,No languages detected
21306,LXSMNSYC,0,No languages detected
21308,sunmaer,0,No languages detected
21311,sachinmukherjee,1,No languages detected
21312,Simperfit,0,No languages detected
21313,Easonzero,0,No languages detected
21314,jyhsu2000,0,No languages detected
21315,TsingJyujing,1,No languages detected
21316,byeolbit,0,No languages detected
21318,elgalu,0,No languages detected
21319,tao1991123,0,No languages detected
21320,qingfengsuiyu,1,No languages detected
21323,ryangun,0,No languages detected
21324,antonydevanchi,0,No languages detected
21325,mixonic,0,No languages detected
21326,damianesteban,0,No languages detected
21327,gxynikita,1,No languages detected
21328,elpablos,1,No languages detected
21329,VickoFranic,0,No languages detected
21330,spdpiyush,1,No languages detected
21331,Aurelsicoko,0,No languages detected
21332,gdavis,0,No languages detected
21333,idebasishbose,0,No languages detected
21334,TejasQ,0,No languages detected
21336,Bing1002,1,No languages detected
21337,JingYeoh,0,No languages detected
21338,geeksesi,0,No languages detected
21339,ferlu,0,No languages detected
21340,pobusama,0,No languages detected
21342,cameronmoreau,0,No languages detected
21344,Vernlium,0,No languages detected
21345,loicknuchel,0,No languages detected
21346,Ja50n,0,No languages detected
21347,magicnat,0,No languages detected
21348,StormXX,0,No languages detected
21349,sandalian,1,No languages detected
21350,DocVaughan,1,No languages detected
21351,markstrefford,0,Python
21352,hiradary,0,JavaScript
21353,Kittinutz,0,JavaScript
21354,sreevisakh,0,JavaScript
21356,andkon,1,JavaScript
21357,jeremyolliver,0,Ruby
21358,schneems,0,Ruby
21359,mikestecker,0,JavaScript
21360,bhaktaraz,0,PHP
21361,Kaishiyoku,0,PHP
21362,applesstt,0,JavaScript
21363,kanreisa,0,JavaScript
21364,ChainSafeSystems,0,JavaScript
21365,fjukstad,1,Go
21366,Caitingwei,0,JavaScript
21367,elenacuoco,1,Python
21369,nimbus98,1,HTML
21370,AGeorgy,1,C#
21371,WitJakuczun,1,Dockerfile
21372,athrunsun,0,Shell
21374,szu-bee,0,JavaScript
21375,digideskio,0,HTML
21376,JohnyXu,0,JavaScript
21377,martinyunify,1,Go
21378,mklarqvist,1,C++
21379,Pedro-Mendes,1,JavaScript
21381,gustavoisensee,0,JavaScript
21382,itumoraes,0,No languages detected
21383,harryworld,0,Ruby
21384,baaesh,1,Python
21385,jchelmers,1,Jupyter Notebook
21386,jadewale,0,JavaScript
21387,mmanzano,0,PHP
21388,Mo9a7i,0,JavaScript
21389,ashirwad08,1,HTML
21390,casatwy,0,Ruby
21391,glouw,1,C
21392,rangelvarnier,0,JavaScript
21393,amahon,1,Python
21395,penk,0,JavaScript
21396,arjunkesava,0,JavaScript
21397,eliasah,0,Java
21398,logicalgroove,0,Ruby
21399,leovene,0,C#
21400,shashankpr,0,Python
21401,pactode,0,PHP
21402,Yonaba,0,Lua
21403,georgewneto,0,No languages detected
21404,6a209,0,Java
21406,ReeganExE,0,JavaScript
21407,spatocode,0,JavaScript
21408,jchristianhall,0,JavaScript
21409,linarnan,0,Shell
21410,johnthethird,0,Ruby
21413,LeetCodes,0,HTML
21414,therealedsheenan,0,JavaScript
21415,badgeekluck,0,PHP
21416,nicholasess,0,JavaScript
21417,danielfc,0,JavaScript
21418,metalmatze,0,Go
21419,romuloalves,0,JavaScript
21420,Orzldzx,0,Python
21422,tbarsbay,0,Java
21423,razetime,0,JavaScript
21424,neozhangthe1,0,Python
21425,Uberi,1,Shell
21427,TheLevti,0,PHP
21428,mengjiann,0,Java
21429,ag8,1,Java
21430,elliotweiser,0,Shell
21431,ramoncardena,0,JavaScript
21432,jmatsu,1,Shell
21433,jsuarezruiz,1,C#
21434,amansrivastava,0,Shell
21435,szy0syz,0,JavaScript
21436,olucvolkan,0,Shell
21437,rdonnelly,0,JavaScript
21438,junpluse,0,Objective-C
21439,barld,0,C#
21441,k0kubun,0,Ruby
21442,codemickeycode,0,Python
21443,shunza,0,Go
21444,magicznyleszek,0,HTML
21445,disooqi,0,Python
21446,jmhooper,0,Ruby
21449,mikeskaug,1,HTML
21450,scowalt,0,Shell
21451,davidasync,0,JavaScript
21452,parthgargava,1,Java
21453,paoqi1997,0,C++
21455,edocevol,1,Go
21456,pdpdds,1,C
21457,calheira,0,CSS
21458,ozturkaslii,1,Python
21460,coreysparks,1,HTML
21461,striderdu,1,Python
21462,ddsferreira,0,Ruby
21463,ekkans,0,Ruby
21464,patrickbeeson,0,Python
21465,raulsenaferreira,1,Python
21467,arijitkar98,1,C++
21468,ryokamoi,1,Python
21469,bruinxiong,1,Python
21470,renpengben,0,HTML
21471,felipecruz,0,Python
21472,dphans,0,Python
21475,adamcbrewer,0,JavaScript
21476,saintyue,0,Python
21477,edloidas,0,JavaScript
21478,marioernestoms,0,JavaScript
21479,prabhash1785,0,Java
21480,praveenpuglia,0,JavaScript
21481,LevenWin,0,Ruby
21482,ryanpowszok,0,JavaScript
21483,cjoshmartin,0,Python
21484,jthoth,0,Python
21485,aka-jain,0,CSS
21486,opqclick,0,PHP
21488,lawhump,0,HTML
21489,ligechina,1,Python
21490,jsuo,0,Objective-C
21491,redragonx,1,Python
21494,gf3,0,JavaScript
21495,lopezpagan,0,HTML
21496,robinnorth,0,JavaScript
21497,rhgrant10,0,Python
21498,BrianMitchL,0,JavaScript
21499,amackera,0,JavaScript
21500,matchs,0,JavaScript
21503,menor,0,JavaScript
21504,godxkey,0,HTML
21505,Tifancy,0,Java
21506,SuperAZHE,1,Python
21507,jwahdatehagh,0,JavaScript
21508,neungkl,0,HTML
21509,goern,0,Shell
21512,maesoser,1,Makefile
21513,leggetter,0,JavaScript
21514,lnas01,1,Java
21515,jorisrietveld,0,HTML
21516,aozisik,0,JavaScript
21517,devlucas,0,Shell
21518,neviim,0,Python
21519,jonybur,0,JavaScript
21520,leoluk,1,Shell
21521,mayusa,0,HTML
21522,ameyuuno,1,Python
21523,nickfday,0,JavaScript
21524,jimth001,1,Python
21526,iotd,0,Go
21527,joshghent,0,JavaScript
21528,Acentelles,0,Haskell
21529,lancygoyal,0,JavaScript
21530,SethStalley,0,No languages detected
21531,nicklyz,0,No languages detected
21532,Exception4U,1,No languages detected
21533,Zorro30,1,No languages detected
21534,obrunsmann,0,No languages detected
21535,iancampelo,0,No languages detected
21537,loadchange,0,No languages detected
21538,timjuravich,0,No languages detected
21539,thornjad,0,No languages detected
21540,bendman,0,No languages detected
21542,ericalli,0,No languages detected
21543,pederjohnsen,0,No languages detected
21545,alextsui05,1,No languages detected
21546,Zayelion,0,No languages detected
21547,roman01la,0,No languages detected
21548,hysonger,0,No languages detected
21549,elvezpablo,0,No languages detected
21552,retspen,0,No languages detected
21553,logaretm,0,No languages detected
21554,cupen,0,No languages detected
21555,ten2net,1,No languages detected
21556,nottrobin,0,No languages detected
21557,pierrebeitz,0,No languages detected
21559,arronf2e,0,JavaScript
21560,daneah,0,Python
21561,ibrahimonat,0,C#
21562,gguimaraesbr,0,Rust
21563,horiuchi,0,JavaScript
21564,CesBear,0,HTML
21565,nicoprocessor,0,Python
21567,MoonMoon1919,1,Rust
21568,JohnLockwood,0,Python
21569,steveperrycreative,0,PHP
21570,llevvi,0,JavaScript
21571,ruyangit,0,JavaScript
21572,siromanto,0,Ruby
21573,raymayemir,0,JavaScript
21576,sheelabhadra,1,Python
21577,joejollands,0,Shell
21578,lookphp,0,HTML
21579,majeedthaika,1,HTML
21580,lucaslz,0,JavaScript
21581,dhahn,0,No languages detected
21582,fourcolors,0,JavaScript
21583,rhogeranacleto,0,JavaScript
21584,ekkinox,0,PHP
21585,Suvink,0,JavaScript
21586,briankiragu,0,JavaScript
21587,bushblade,0,JavaScript
21588,lucasdaiki,0,JavaScript
21593,mmoreram,0,PHP
21594,980044579,1,Python
21595,bloodf,0,JavaScript
21596,isayme,0,JavaScript
21597,jerusalemc,1,Python
21598,DominiqueLoyer,1,CSS
21599,joesepi,0,JavaScript
21600,Kartikkh,0,JavaScript
21601,SrinivasanTarget,0,JavaScript
21602,hartzis,0,JavaScript
21603,bopo,0,Python
21604,Swiip,0,JavaScript
21605,philosodad,0,JavaScript
21606,TonyNdungu,1,R
21607,oshou,0,Ruby
21608,Greedysky,0,C++
21609,christopheranderton,0,CSS
21610,alex-ross,0,Swift
21611,lisniuse,0,JavaScript
21612,clinjie,1,Python
21613,UlricQin,0,Go
21614,daviddarke,0,PHP
21615,TarikHuber,0,JavaScript
21617,gerardo-junior,0,Shell
21618,Sartori-RIA,0,HTML
21619,ric-bianchi,0,CSS
21620,sangeet259,1,Python
21621,huaguzi,0,CSS
21622,Cherish-xzw,0,JavaScript
21623,hervenivon,0,JavaScript
21624,bigGiant,1,C
21626,quentin-f451,0,JavaScript
21628,alsora,1,CMake
21629,nicolastinkl,0,Objective-C
21630,buntine,0,Ruby
21631,magicmark,0,JavaScript
21632,jerneju,1,HTML
21633,mamoonraja,0,JavaScript
21634,charisseysabel,0,HTML
21635,Mr-Linus,1,Shell
21636,lucasmedeirosleite,0,Ruby
21637,salihyalcin,0,HTML
21638,thejmazz,0,JavaScript
21639,bhough,0,JavaScript
21641,jeongmincha,0,Python
21642,kosson,0,JavaScript
21644,TattdCodeMonkey,0,Elixir
21645,rmrhz,0,PHP
21647,Crmhf,0,HTML
21648,alikhil,0,HTML
21649,pateatlau,0,JavaScript
21650,shoken0x,0,Ruby
21651,p4bl1t0,0,JavaScript
21652,qinchaofeng,1,Python
21654,Niladri24dutta,1,JavaScript
21655,YuhangSong,1,Python
21656,spoonerWeb,0,PHP
21657,nathggns,0,JavaScript
21658,mahantaf,0,Java
21659,theonlyNischal,1,Python
21660,b3h3rkz,0,JavaScript
21661,KartSriv,0,No languages detected
21662,songmeixu,0,No languages detected
21663,lolipop99,0,JavaScript
21664,YutaoAnswer,0,Java
21665,gumieri,0,Go
21667,ronaldlangeveld,0,JavaScript
21668,danieldk,1,Rust
21669,getmanzooronline,0,JavaScript
21671,HanbumKo,1,Python
21672,Luckylau,0,Java
21673,RealMoMo,1,Java
21674,bobmaerten,0,Ruby
21676,Ghiordy,1,Python
21677,mandx,0,JavaScript
21678,ShuHai,0,JavaScript
21679,iou2much,1,Python
21682,JoseLuisMartins,1,Java
21683,ben174,0,Python
21684,fywu85,1,MATLAB
21685,edvincandon,0,JavaScript
21686,nickarad,1,Python
21687,crisu83,0,JavaScript
21690,jhgg,0,Python
21691,davebonds,0,PHP
21692,FredXue,0,JavaScript
21694,josephjacks,1,Shell
21695,richardneililagan,0,JavaScript
21696,leodrez,0,JavaScript
21697,amal,0,PHP
21699,BAILOOL,1,C++
21700,ianshiundu,0,Scala
21701,JiveDig,0,PHP
21702,lopezpdvn,0,Python
21703,lapisangularis,0,PHP
21704,jevenzh,0,Python
21705,sMitea,0,Shell
21706,chenguowei,0,Java
21707,peppertom,0,JavaScript
21708,francisdaigle,0,JavaScript
21710,ryanneph,1,Python
21711,jonrobinson2,1,R
21712,oAllanWeb,0,JavaScript
21713,naveenjafer,1,Python
21714,avik-pal,1,Julia
21715,hpaliwal4,1,Python
21716,matthiasott,0,JavaScript
21717,persand,0,JavaScript
21718,drupol,0,PHP
21719,cardoso,0,JavaScript
21720,Javitronxo,1,Shell
21721,fanky-c,0,JavaScript
21722,jbeltranleon,0,JavaScript
21723,ababol,0,JavaScript
21724,dzarezenko,0,HTML
21725,bliitzkrieg,0,JavaScript
21726,Poddiachyi,1,Python
21727,scripterkaran,0,JavaScript
21728,magsout,0,JavaScript
21729,htmlboss,0,C++
21730,peruginni,0,Swift
21732,goFrendiAsgard,0,Shell
21733,ddddwee1,1,Python
21734,russellrosario,0,JavaScript
21735,DanielLCintra,0,JavaScript
21736,Reached,0,PHP
21737,mrazizi,1,Python
21738,takouhai,0,HTML
21739,oyepez003,0,PHP
21741,olahol,0,JavaScript
21742,songyingxin,1,Python
21743,markmur,0,JavaScript
21744,jpbretanha,0,JavaScript
21745,khemrajiitk,0,HTML
21746,anchal-agrawal,0,Shell
21747,kvker,0,JavaScript
21748,live-wire,1,Python
21749,asrul10,0,JavaScript
21751,jayoharedee,0,JavaScript
21752,examachine,1,Makefile
21754,hemanth,0,JavaScript
21756,jcelerier,0,C++
21757,n457,0,JavaScript
21758,marado,0,HTML
21759,stephen-v,1,Python
21761,liampaull,1,Shell
21762,Qznan,1,Python
21763,tantara,1,Python
21764,backpropper,1,Python
21765,djleonskennedy,0,JavaScript
21766,mahmoud,1,Python
21767,Ayush-Goyal-coding,1,Jupyter Notebook
21769,NickEntin,0,Ruby
21770,giswqs,1,Jupyter Notebook
21771,khaledAX,0,JavaScript
21772,nsrishankar,1,Python
21773,JackieAnxis,1,JavaScript
21775,suleturp,1,Swift
21776,binyellow,0,JavaScript
21777,arjunkomath,0,JavaScript
21778,5kywa1ker,0,HTML
21779,renke,0,JavaScript
21780,CamiloYate09,0,Java
21781,estelabalboa,1,Python
21782,ldonis,0,Ruby
21785,dotBits,0,No languages detected
21786,gabrielgomesferraz,0,No languages detected
21787,ivernaloo,0,No languages detected
21788,minvv23,1,No languages detected
21789,luebken,0,No languages detected
21791,evanknight,0,No languages detected
21792,mjpyeon,1,No languages detected
21793,dyanfeng,1,No languages detected
21795,TL-Developer,0,No languages detected
21796,dorianneto,0,JavaScript
21797,shampine,0,JavaScript
21798,chestnutchen,0,JavaScript
21799,cthompso,1,HTML
21801,chelseavalentine,0,JavaScript
21802,akobashikawa,0,HTML
21804,derickp,1,Python
21805,luizhenriquesoares,0,JavaScript
21807,rmilushev,0,HTML
21808,divanvisagie,0,Rust
21809,tandrewnichols,0,JavaScript
21811,Shawcs,1,JavaScript
21812,Collins33,0,JavaScript
21814,RobiFerentz,0,JavaScript
21815,mihan007,0,PHP
21816,iwillhappy1314,0,PHP
21817,sungkwangsong,0,JavaScript
21818,DanielYKPan,0,JavaScript
21820,imrafarafarafa,0,JavaScript
21821,neetjn,0,JavaScript
21822,Hilbrand,0,Java
21823,ptspzy,0,JavaScript
21824,shal,0,Go
21825,legomolina,0,HTML
21826,danichim,0,JavaScript
21828,chrisrowe,0,JavaScript
21829,Jiangew,0,Shell
21830,Jonjoe,0,JavaScript
21831,raonyguimaraes,0,Python
21832,nicholasodonnell,0,Dockerfile
21833,puppe1990,0,JavaScript
21834,stevesunderland,0,JavaScript
21835,strider2023,0,Java
21836,razi-ed,0,JavaScript
21837,qfxl,0,Java
21838,dahnielson,0,JavaScript
21839,123vivekr,1,HTML
21840,alikhsan778,0,Java
21841,Notim,1,HTML
21842,richardbertozzo,0,JavaScript
21843,nmaves,0,JavaScript
21844,Hustcw,1,Python
21845,ps48,1,JavaScript
21846,lira,0,No languages detected
21847,mfikes,0,Clojure
21848,ethanyoung,0,JavaScript
21849,pebutler3,0,JavaScript
21850,jacobssy,1,Python
21851,ityouknow,0,HTML
21852,emekaorjiani,0,HTML
21853,muzaluisa,1,Python
21854,quan-na,0,Shell
21855,handafa,0,Objective-C
21856,julienvincent,0,JavaScript
21857,JustinBeckwith,0,JavaScript
21858,nidzola,0,JavaScript
21860,plutov,1,Go
21861,nexon,0,Ruby
21862,afrikhero,0,JavaScript
21863,adriengibrat,0,JavaScript
21864,passy,0,JavaScript
21866,abetsagaral,0,JavaScript
21867,johngamboa,0,JavaScript
21869,epequeno,0,Python
21870,richsilv,0,JavaScript
21871,pabloselin,0,JavaScript
21872,thinkerleolee,1,Shell
21873,billweasley,1,Java
21874,quangnd,0,JavaScript
21875,elizabethsiegle,0,JavaScript
21876,andresgottlieb,0,JavaScript
21877,futurist,0,JavaScript
21878,sandyherho,1,Python
21880,ale0xb,0,Ruby
21881,Ahmed-Badawy,0,HTML
21882,Kyson,1,Java
21883,krawster,0,CSS
21884,Tmw,0,JavaScript
21886,stankusl,0,JavaScript
21887,magniff,0,Python
21888,irvinebroque,0,JavaScript
21889,absiddiqueLive,0,HTML
21890,nabeken,0,Go
21891,onjin,0,Python
21892,southerneer,0,JavaScript
21893,Fi2zz,0,JavaScript
21895,shoeffner,1,Python
21896,ZhuoLun,0,HTML
21897,smakonin,1,C++
21898,n5ken,0,Ruby
21899,StuartRayson,0,JavaScript
21900,SimonLarsen,1,Lua
21901,kyuwoo-choi,0,JavaScript
21902,bichotll,0,JavaScript
21903,AndreTheHunter,0,Shell
21904,cjgronlund,1,PowerShell
21905,bngesp,1,PHP
21906,dutlxq2014,1,Java
21907,iislucas,1,JavaScript
21908,harveyaot,1,Python
21909,kenhkelly,0,JavaScript
21910,DavidHe1127,0,JavaScript
21911,arcostasi,0,CSS
21912,andidp,0,PHP
21913,hujb48,1,Python
21914,hi-caicai,0,CSS
21916,buonzz,0,PHP
21917,omarsmak,0,JavaScript
21918,macrozone,0,JavaScript
21919,kyalha,0,JavaScript
21920,shady831213,0,Shell
21921,YiddishKop,1,HTML
21922,IoTcat,1,JavaScript
21924,bartjkdp,0,Shell
21925,circle-oo,1,Python
21926,ssheikholeslami,0,Python
21927,BrownHu,0,PHP
21928,nicolashemonic,0,JavaScript
21929,egdw,0,Java
21930,jiayuasu,1,Python
21931,jdjuan,0,JavaScript
21932,helsus,0,JavaScript
21933,ljoboy,0,JavaScript
21934,qinxuye,1,Python
21935,shalabhsingh,1,Python
21936,adityavm,0,JavaScript
21937,anowak-r7,0,Java
21938,PaLeroy,1,Python
21940,sarathsp06,1,Go
21941,paulkr,0,JavaScript
21942,shangboyang,0,JavaScript
21943,roidrage,0,Ruby
21944,psushaanth23,1,Python
21945,Containerhouse,1,Python
21947,iulyanp,0,PHP
21948,baquiax,0,Java
21951,mushanshitiancai,0,HTML
21952,ilkeryilmaz,0,JavaScript
21953,joelbandi,0,Java
21954,oguzdumanoglu,0,PHP
21955,aksub99,1,Python
21957,jnewland,0,Ruby
21959,YazzyYaz,0,Python
21960,sndnvaps,1,C
21961,followsound,0,Dockerfile
21963,1stevengrant,0,PHP
21964,adityamohta,0,JavaScript
21965,aaeabdo,1,Ruby
21966,Vintharas,0,JavaScript
21967,jeiman,0,JavaScript
21968,eccyan,0,JavaScript
21969,MarauderXtreme,0,HTML
21970,YkSix,0,Java
21971,huyssenZ,1,Python
21973,lnx1337,0,Shell
21975,chancez,0,Shell
21977,aminecodes,0,JavaScript
21978,RealDeanZhao,0,JavaScript
21979,project-delphi,0,Shell
21980,lihuanshuai,0,Shell
21982,steveturner,1,Java
21983,joshinrai,0,JavaScript
21984,dmitrinesterenko,0,Shell
21985,gyuwon,0,C#
21986,heukirne,0,Python
21987,mathpunk,0,Clojure
21988,kwinkunks,1,Python
21989,akliemke,0,C#
21990,inidaname,0,JavaScript
21991,martindevans,0,C#
21992,chrux,0,JavaScript
21993,esaiz,0,CSS
21994,hexpit,0,JavaScript
21995,damsleth,0,JavaScript
21996,arojunior,0,JavaScript
21997,miladmeidanshahi,0,JavaScript
21998,nasrulhazim,0,PHP
21999,ashchuk,1,HTML
22000,kingsleyudenewu,0,PHP
22001,akinwale-habibullah,0,JavaScript
22002,AndreaOlivieri,0,JavaScript
22003,sturquier,0,TypeScript
22004,GauravChaddha1996,1,Java
22006,nickeyvee,0,JavaScript
22007,reesun,0,Java
22008,ricdizio,0,JavaScript
22009,specialshoot,0,Java
22010,diemesleno,0,JavaScript
22011,rexs123,0,PHP
22012,lizitang,0,JavaScript
22013,caoer,0,Objective-C
22014,OyugiK,0,No languages detected
22015,kylamedina,0,No languages detected
22018,fedden,1,No languages detected
22019,raggi,0,No languages detected
22021,menonpg,1,No languages detected
22022,MXGray,1,No languages detected
22023,lucsrods,0,No languages detected
22025,davidsome,0,CSS
22026,SamsonPh,1,Python
22027,mxschmitt,0,JavaScript
22028,chanakaDe,0,JavaScript
22029,ahmetcj4,0,Java
22030,cndreisbach,0,JavaScript
22032,Reaper622,0,JavaScript
22033,murilolobato,0,HTML
22034,bingcool,0,JavaScript
22035,archcorsair,0,JavaScript
22036,RafaelC457ro,0,JavaScript
22037,Nanra,0,JavaScript
22040,im-gozmit,0,JavaScript
22041,michaelvolz,0,C#
22042,Senhordim,0,JavaScript
22043,ajayak,0,HTML
22044,newbie-andy,0,HTML
22046,ediardo,0,JavaScript
22047,KatagiriSo,1,Swift
22048,iwilsonq,0,JavaScript
22050,devnix,0,PHP
22051,RayPS,0,JavaScript
22052,iamcxa,0,JavaScript
22054,Roshrini,1,Python
22057,joelburget,0,JavaScript
22059,canercandan,0,C
22060,amansilla,0,PHP
22061,jreduardo,1,R
22062,AllenFang,0,JavaScript
22063,Jeet1994,1,R
22064,narkeeso,0,JavaScript
22065,brimstone,0,Shell
22066,fenandosr,0,Shell
22067,jasesuperhero,1,Shell
22068,lafikl,0,Go
22069,cedricziel,0,PHP
22070,oiagorodrigues,0,JavaScript
22071,mathcbc,1,Python
22072,fdaugs,0,JavaScript
22075,mikelambert,0,JavaScript
22077,Ephigenia,0,JavaScript
22078,Pedro-Matos,1,Shell
22079,VaibhavAgarwalVA,1,C++
22080,francis94c,0,PHP
22081,Aixtuz,0,Objective-C
22082,RyanBalfanz,0,HTML
22083,summerstream,0,JavaScript
22084,agnaldom,0,JavaScript
22085,codesoftwind,1,Python
22086,djones,0,Ruby
22088,KenyeeC,0,JavaScript
22089,pepe,0,JavaScript
22090,fang0rnz,0,JavaScript
22091,bazfer,0,JavaScript
22092,jorry2008,0,PHP
22093,romarioraffington,0,JavaScript
22096,bradymholt,0,JavaScript
22097,Stollie,0,JavaScript
22099,d-kahara,0,HTML
22100,robanquieri,0,JavaScript
22101,atefth,0,JavaScript
22102,jinankjain,0,Python
22103,VictorHaine,0,Shell
22104,nicksuch,0,CSS
22105,christattum,0,HTML
22106,johnny4young,0,JavaScript
22107,feelepxyz,0,Ruby
22108,plainprogrammer,0,Ruby
22109,dio,0,Shell
22110,talcual,0,JavaScript
22111,moczolaszlo,0,JavaScript
22112,felipefzdz,0,Java
22113,mwager,0,JavaScript
22114,jacklau88,0,JavaScript
22115,lpbearden,0,JavaScript
22117,eliasrodeloso,0,JavaScript
22118,ninjapanzer,0,JavaScript
22119,rgllm,0,JavaScript
22120,microinginer,0,PHP
22121,ngthuc,0,HTML
22122,lifesaver0129,1,Java
22123,fernandosouza84,0,HTML
22124,shamystic,1,Python
22125,ac-alpha,1,Java
22126,FRickReich,0,JavaScript
22127,dterei,0,Shell
22128,lvshiling,0,C++
22130,terrytangyuan,0,Shell
22131,arunkv,0,Python
22133,ashupk,0,JavaScript
22134,itsN1X,0,Shell
22135,UnquietCode,0,JavaScript
22136,ZekeDa,0,C
22137,jiaxiaogang,1,C#
22138,adriano-di-giovanni,0,JavaScript
22139,huangbowen521,0,Shell
22140,garrett,0,CSS
22141,kykungz,0,JavaScript
22142,pignax,0,HTML
22143,GrimDerp,0,HTML
22144,amogower,0,JavaScript
22145,rajeshpillai,0,JavaScript
22146,jrgonzalez3,0,PHP
22147,RCheese,1,Python
22148,bertolo1988,0,JavaScript
22149,kelson42,0,Shell
22151,ruandre,0,JavaScript
22152,sfrias,0,Python
22153,JeansReal,0,C
22154,mofoghlu,0,JavaScript
22155,Allen-LPL,0,Go
22156,puginabox,0,JavaScript
22157,dragosgn,1,JavaScript
22159,limonte,0,HTML
22160,adanac,1,Java
22161,rojaster,1,Python
22162,tagmic,0,Java
22163,ntauth,1,C
22165,pangguoming,0,HTML
22166,jmtavares,0,JavaScript
22167,dcaunt,0,Objective-C
22168,duqian291902259,0,Java
22169,jilljenn,0,Python
22170,mauricionobrega,0,JavaScript
22171,brunodlz,0,Swift
22172,pedrobalage,1,Python
22173,atosatto,0,Shell
22174,Nilabhra,1,Python
22175,oscarmorrison,0,JavaScript
22176,JerimSD,0,HTML
22178,EugeneYilia,0,HTML
22180,myspivey,0,JavaScript
22181,marcosschroh,0,Python
22182,pwkraft,1,R
22183,pricco,0,Shell
22184,frontgoo,0,HTML
22185,lee212,1,Python
22186,mayankchd,0,JavaScript
22187,qingkaikong,1,Jupyter Notebook
22188,daveberning,0,HTML
22189,flowmar,0,HTML
22190,kspe,0,Ruby
22192,davidkirwan,0,Shell
22193,hendrysadrak,0,JavaScript
22194,bmfteixeira,0,JavaScript
22195,karimnaaji,0,C++
22196,donnfelker,0,Java
22197,sameervitian,0,Go
22198,ikashnitsky,1,R
22199,JonathanAJ,0,Java
22200,AdiSai,1,Java
22201,mycoin,0,JavaScript
22202,stridera,1,Python
22203,compops,1,Python
22205,energy1010,1,Python
22206,mr-wildcard,0,JavaScript
22207,MohamedDiaa,0,Swift
22209,AEnguerrand,0,Makefile
22210,sigit-prayoga,0,JavaScript
22211,msguner,0,Gherkin
22212,reachanihere,1,Python
22213,itaen,0,Objective-C
22214,sciencepal,1,Python
22215,cnLGMing,0,Java
22216,hideokamoto,0,JavaScript
22218,mohitmun,0,JavaScript
22219,sigpwned,1,Java
22220,oldrev,0,Python
22221,ruiyan1995,1,Python
22222,avranju,0,Shell
22223,alexpatin,0,CSS
22224,phreakyphoenix,1,Python
22225,Leonidas-from-XIV,0,Shell
22226,CoderJolly,0,Python
22229,ValyrianSteel,0,HTML
22230,playgrdstar,1,HTML
22231,MrDHat,0,JavaScript
22232,emilgeorgejames1,0,Python
22233,andreineculau,0,JavaScript
